,GPR153,ACOT7,SRM,ATP13A2,SELENON,RPS6KA1,PTP4A2,SMIM12,DLGAP3,LSM10,MANEAL,HPCAL4,RIMS3,YBX1,ELOVL1,B4GALT2,LURAP1,DDAH1,CCN1,RHOC,LOC102723769,RUSC1,C1orf61,BCAN,NES,MRPL24,PEA15,ACBD6,NMNAT2,GLRX2,ETNK2,RNF187,LINC01865,ITGB1BP1,SDC1,FKBP1B,KHK,ALK,RTN4,SFXN5,POLE4,TACR1,TMSB10,PANTR1,MIR4435-2HG,AMER3,C2orf27A,CXCR4,RAPGEF4,PDE11A,PDE1A,HSPE1,ARPC2,IRS1,C2orf72,GPC1,TIMP4,IQSEC1,PLCL2,LOC101928135,TMEM158,LIMD1,GPX1,RHOA,GNAI2,TKT,LRIG1,SEMA5B,PDIA5,PLXND1,VEPH1,PTX3,WDR49,MAP6D1,C3orf70,SLC10A4,HOPX,RAP1GDS1,ADH4,H2AFZ,EGF,DCLK2,PDLIM3,NDUFS6,SRD5A1,CDH18,FAM169A,UQCRQ,PCDHA12,DIAPH1,RELL2,PCDH1,ATOX1,TENM2,SH3PXD2B,PRR7,FOXF2,TUBB2A,TUBB2B,SLC22A23,RPP40,NOTCH4,SMIM29,CPNE5,MTCH1,CCND3,C6orf226,RRAGD,SNX3,FABP7,PLAGL1,ZDHHC14,GTF2H5,DYNLT1,QKI,PSMG3,NUDT1,AIMP2,RAC1,RPA3,DPY19L2P1,MRPS24,PPIA,NACAD,UPP1,GRM3,AP1S1,KCND2,PODXL,NDUFB2,ZYX,ATP6V0E2,LOXL2,SCARA3,RBPMS,PPP2CB,PLAT,WDYHV1,TMEM71,BOP1,MYORG,FAM219A,ENHO,PAX5,PGM5P2,TXN,TMEM268,TRIM32,TLR4,NEK6,ENDOG,RAPGEF1,SLC2A6,MRPL41,FAM171A1,VIM,CACNB2,GPR158,CISD1,ZNF365,PPA1,ZCCHC24,PLAC9,FGFBP3,MFSD13A,CD151,TRIM3,ARNTL,ABTB2,PRR5L,SSRP1,HNRNPUL2-BSCL2,CAPN1,CFL1,BANF1,FAM181B,PRCP,H2AFX,THY1,NECTIN1,FEZ1,EI24,ADAMTS15,NTM,TEAD4,TNFRSF1A,SLC2A3,KCNJ8,BCAT1,ARNTL2,SYT10,CCDC184,TUBA1B,MYL6,DPY19L2,C12orf75,GLTP,PXMP2,MIPEP,RASL11A,SLC7A1,UCHL3,ARHGEF40,HEATR5A,DTD2,SAMD4A,ACTN1,DPF3,CALM1,ITPK1,TUNAR,CYP46A1,NUDT14,CRIP2,BAHD1,TMEM62,ACSBG1,ABHD17C,MIR9-3HG,ZNF710-AS1,ARRDC4,SYNM,SOX8,HCFC1R1,LOC400499,LITAF,NTAN1,BOLA2B,SLX1B,SLX1A,CORO1A,BOLA2B (2),SLX1B (2),SLX1A (2),TGFB1I1,MT2A,ARL2BP,PLLP,CX3CL1,TAX1BP3,NAA38,SARM1,FLOT2,CISD3,NAGLU,NME2,MMD,RPL38,TTYH2,BTBD17,SEPTIN9,CBX4,ARHGDIA,DCXR,ADCYAP1,TUBB6,TPGS2,LOC400655,CNN2,RPS15,NR2C2AP,LINC01224,TGFB1,PAFAH1B3,INAFM1,SELENOW,LIN7B,TTYH1,AHCY,PTPRT,MYBL2,PLTP,OCSTAMP,PREX1,KCNQ2,PPDPF,PTK6,STMN3,IFNAR2,SMIM11B,RCAN1,CBR3,LOC102724770,DGCR6,SLC25A1,TXNRD2,COMT,RTN4R,SCARF2,SDF2L1,CASTOR1,MTFP1,YWHAH,KCTD17,CDC42EP1,MAPK11,CD99P1,CD99,PUDP,TCEANC,PTCHD1,NLGN3,TMSB15A,SLC25A5,RTL8C,ARHGEF6,LOC389895,PDZD4,NAA10,CD99P1 (2),CD99 (2)
414C2_C34,4.097570844712732,7.848644237705614,8.248891597762624,6.607810134395772,5.477431943965301,4.976394558020553,7.920026951167414,5.164415022757132,1.518378640129441,7.3671483612463105,5.9667002074641005,3.2330609598265965,4.1240845430106425,6.276715389692374,4.1237561055322,5.898031891937694,2.426349223835636,3.8824102069803197,5.068905353779883,7.3059897689460405,1.0632891646219467,3.76850954622919,4.213017126557473,2.123362623201807,6.3241338396348015,6.7524928422143615,5.745069863277755,7.253918446350998,5.059878139473948,4.223572820267651,4.588815495101325,6.974466143864149,0.530535080417517,4.045352318050477,5.163451749735229,5.836354373181171,4.248455457644965,4.233141437943813,6.254301319250422,3.9905204557817875,6.3441066448084165,1.5617227938479739,12.641940269774846,6.485410218531028,1.8958459399630123,1.1637419508080338,2.574808885345997,5.067964071242018,1.1113383580198681,1.1040037587833715,4.0160228021714515,9.723937216323488,8.840753821104203,1.3766803806736458,3.6465269596423093,5.674784282388113,6.684271887843033,3.850019207938736,4.725199916220172,1.7432683165584675,7.853702846277827,2.7946245854648,7.249243540243884,8.971924140440146,8.540245361639698,7.219909263580494,7.95274764452759,6.812747738656336,5.049965674547664,1.3937701901187496,3.3147348003554837,7.423124632278779,0.5006326656179584,4.246613475002034,2.0202852465635464,3.453522090478305,4.165339314086039,5.441328374888569,0.5674642630989265,12.006581702560633,1.9953829691101597,4.490208218890154,4.769150789845885,7.966600589063302,3.0986202291437133,3.343136365841698,3.789192030681084,8.342628535667325,3.6010919124717424,5.078126859171887,3.511912109476654,2.969183694849965,7.429292437875952,4.395331078136516,3.399060003392174,5.846053302352563,0.03020378370383077,10.70258668549698,10.676731989398156,4.759825924013021,4.36864166847971,2.0065835002443686,4.174648997980474,0.3334510210133346,7.680122329523098,5.674295516351628,6.2326068337124685,3.956529038171541,7.781877944697296,6.868348674302739,4.03135516604999,2.385467875561406,4.004369560738988,9.332476551819436,5.666938995793554,6.128899611840483,3.8998972316693767,6.298512634680128,7.8821663163879565,5.962902534515001,1.0293740999413477,7.656050553529911,10.386725188004387,4.316497820485867,5.662948104142551,6.33399483791849,3.241701433093679,2.385784346804728,3.5452377666651245,8.973733621328579,7.894650337926546,6.423388194663485,4.289994512103352,5.714332312260471,4.2375554279979255,4.3411695464291435,6.935821491233796,4.722322364785337,2.3530444948892786,6.11001838679779,3.422794951082024,2.5346105378407464,5.529693027518382,1.1346079027997185,2.2983265689932706,9.10938497076173,3.585981997170655,5.175385080463846,1.0663004413574022,5.387953411213697,6.78159514214488,4.054940105186012,5.170468975643591,8.4522774426632,6.9591285429194025,10.928573583749822,2.2903758058702293,2.6691391749751148,5.255420369019653,0.5346253787735354,8.287465099818446,2.847530911137174,0.41097272997686146,8.97469299562657,2.883968583900845,6.057728359509226,3.576511103014724,3.54912295736987,4.980958867965904,3.535544620142046,7.3229858814404105,6.8831895597575405,6.310273417512006,11.888046906708384,8.663365151933062,4.621087024974338,7.5033216978994535,8.076488940861793,4.962982557967129,2.106289763861616,7.22577582153654,7.503102801652775,0.47795276536921016,4.238050434125168,1.4088435309653755,4.701555004582503,6.339670620211785,3.7422302716097104,6.225417959312922,2.1729030347258376,1.9396900410053917,5.360673106302901,13.255231759607653,11.329268047536168,2.4240706681732163,6.605718343549963,5.866071483783165,7.707208819587429,5.0431083256079,0.8417087318028237,2.9438299893483775,6.13794110629991,4.7836672127507756,3.9864641801840013,4.33946321543942,0.3238285581874639,7.543224206475481,3.2109639395149805,8.585220795526089,4.479996439038382,4.0448817587939905,3.783334898124089,3.774854607241458,7.061059649232342,2.794103673294631,3.821697503141673,4.259248174219489,6.264153492708157,4.995379432128418,2.33512330215224,5.01580669547067,1.6846690157332913,5.310518344613349,3.7496274348720067,1.2238374816431987,6.695631971045666,6.136813426914958,6.892587191170963,5.9141491433224385,5.9141491433224385,5.018500061711095,6.800955080979883,5.874640433846081,5.874640433846081,6.096906209364608,6.407000332045233,8.236765750280103,3.4425517491719337,3.786780217476361,7.591945725066501,4.561612506521433,4.4847425176602105,7.653989126549844,3.0680032832435558,5.565788686697107,7.536952670087057,6.430784187880936,8.650080129247943,2.1630347713342752,7.750115878980053,5.346328007400241,4.444320470994533,5.184648984048064,7.715285765346375,1.1490518125795837,7.140072251340529,6.421415887673084,1.8707344846994451,8.778220537796702,10.196687965246445,4.5670747907958775,4.215793364722806,1.1577368853621535,8.802505518534016,5.383588814541491,9.28010156604969,5.223032890107679,9.117769590981474,6.8349415326616585,0.40391342848028466,8.317694417847317,7.673361594712779,1.5141466699854702,7.063806495426753,6.270889558359732,6.016501337094815,0.1896395974723383,6.8874432931156075,2.792251240682107,5.721975300658398,5.327061370679159,3.748185989054963,3.5856914077397835,3.5856914077397835,7.962159789784142,2.0755397830150826,5.056661857904708,4.409089186471144,4.754980853801948,5.864424969550991,2.73521212896427,4.951016344299615,9.883707526426663,5.79204237651345,2.338971358517931,0.8935980268873269,0.46792720163666734,6.6002046654154825,6.731160108564804,3.6344766238110613,0.04008595366203151,5.850695044693182,10.164301613014983,8.733519351625292,8.986594377395814,4.187379259554919,3.442418865208349,2.21891437925711,7.38519729303385,0.46792720163666734,6.6002046654154825
414C2_C34.1,4.481774923963115,7.812975555199239,8.383763082394939,6.379647134923372,5.045169229842965,4.69913057441635,7.881583293537082,5.21749154392732,1.3462916171600305,7.177225165219434,5.960839361979414,1.8247399938934565,3.7194890940383427,6.380275430569433,4.16948511758372,5.972422521744939,2.507384061162743,3.5486974033969134,5.228364841897571,7.402994334363161,1.025713158686688,3.8130402615951495,3.0020940022549127,1.6318129557056635,6.32153110437179,6.949685139398736,5.532520134968072,7.231915052399413,5.005649046733586,4.625377427811666,4.417293050438002,6.8572942294927905,0.5825474778413487,4.198402474371194,5.212162382706949,5.6248198813667765,4.233820931429228,4.460123636080967,6.042179535277797,4.123250439767898,6.154789374937864,1.400837036473853,12.52270148719399,6.623869102018855,1.7410752113593015,0.4780691124082509,2.9044999374981066,4.89813774338905,1.1918877043093523,0.7015376608270414,3.9635309567168227,9.774045436908743,8.831807070519124,1.7458910349162455,2.646294575447626,5.393303250725811,6.974464655904254,3.5812218483738385,4.882251038850626,1.7810461834000129,7.8922210389783345,2.2569741257090747,7.220040681584894,8.985182588829847,8.633806650930234,7.335420069439204,8.012996487805077,6.7653202979409865,5.447608307355068,2.1822401349777065,3.141627973514398,7.749668451509231,1.1486221181636243,3.9515261796416,2.4636825147138843,3.064543373157737,3.534230797811534,5.717157306536792,0.0,12.171363893243987,1.493760307533233,4.078783183353917,4.807590469680739,8.046970098987495,3.046352932556985,3.1343140533546006,3.763011923402377,8.217676574369126,2.782753412960056,4.868633906685898,3.632235771948254,3.458161640203332,7.388811008316029,4.27981982931506,3.424443116838308,5.856601248202402,0.03200779374373029,10.458277184253443,10.490389783296983,4.763277418841208,4.553237298799901,2.2328424761143575,4.568130783075352,0.6735481467862628,7.63602392838494,5.82680128429144,5.938206892753326,4.223053665588856,7.900273143002797,6.752953988250989,3.9597955708979162,1.8902238210106759,3.630093782368202,9.175426504272405,5.845078813212234,6.023418334361002,3.9085863109430896,5.978635841503966,7.8758971489158975,6.0936184048278035,0.42082754908625114,7.515970233909016,10.404685919844235,4.235089535716798,5.518575002323666,5.909257702153804,3.223741461039141,1.598592205629524,3.92807726459993,8.991082455006193,7.97752214196771,6.375940786318176,4.539970961874774,5.403340274575825,4.508916060392342,4.215210366092649,7.198736530207646,4.61828478409206,2.9416273278838725,6.1518178735061095,3.801870647015607,2.1650116993273825,5.702691514747153,0.8903022727481325,2.411944474730414,9.036090586774685,3.4466975235699717,5.389237318276331,2.6114125479980284,5.270668175542341,6.496885586536098,4.184342677330941,5.506419817357198,8.290363289583542,6.882382591277046,10.83832998979847,1.5764165307131905,2.124958539361122,5.628360875824046,0.589693887971939,8.152417615357463,2.688186694567293,0.7143335175110723,8.861950534481963,2.6992696560296485,6.152177129361577,3.704231895411559,3.855869829080157,5.132070725739656,3.079770893818427,7.325187265750367,6.862044683948146,6.141222494707699,11.871767556872967,8.725783952141743,4.494802982171196,7.655090216230815,7.957434203448472,5.564630630301619,1.8462807033133461,7.274105110099793,7.6070883675617065,1.0732531235022127,4.436052312157909,2.15269921446346,5.05447829489649,6.623985723798852,2.5025307710596096,6.359769396035044,2.7855561350314932,1.896862762242705,5.148345152902017,13.2739128116767,11.454118401946914,2.241638522795794,6.613646388874037,5.984823038462269,7.598355037515735,5.050775654632921,0.0,3.0584808990752603,6.215877477007151,4.6000739652702,4.095876658408966,4.411088882082536,1.0033106482613179,8.030093232779098,3.014073949654945,8.522762059856346,4.671169902398481,4.311857496395172,2.9602351354290213,4.188049699716492,7.038236149913243,2.5834479146766194,3.499507857035885,3.947154270162784,6.601443916227626,3.845626434628761,1.9593321688536116,4.285742263437067,1.6943148419225809,5.580855792211195,3.5992800914893945,0.9024991407196898,6.812256249424501,6.171182907358489,6.8716276074753715,6.0614153638087265,6.0614153638087265,4.39506796276578,6.790678404280259,6.028699286569519,6.028699286569519,6.336836813792769,5.872616081747494,8.425555147931101,3.8992663752719228,3.715386951711389,7.641446200934086,4.736276914431461,3.947362179877349,7.5433791592929245,3.4745429596719033,5.356976847223968,7.489127541483042,6.782313895443985,8.52398805112971,2.145423776784747,7.902732259256942,5.462100570378337,4.200036948470426,5.038394999464821,7.644562108783165,0.09366345293492201,7.025734192272112,6.384706559764873,2.13677220877762,8.950386807070887,10.118529245172425,4.387221021146308,4.332524492074896,1.4955294790257478,8.690986600405292,5.44249062415909,9.121785171856558,4.491990553611813,9.038108520561996,6.8531583779975875,1.0106390778329408,8.139440498513059,7.559079341086348,2.1094307251689597,7.539246508788157,5.95382406961931,6.017326580861659,0.20033198936703467,6.815604149274136,2.7312320092721545,5.776261731570139,5.081043542463871,3.6148892005904942,2.9915401834804434,2.9915401834804434,7.942966164734998,1.3997273559605807,4.885321764718622,4.6673174225740715,4.800933265512554,5.957704482047964,3.3981945148779777,5.353769943288157,9.823051334389232,5.601233064801797,2.6444586910550845,2.133660099894607,0.8246149743483575,6.730894129055908,6.8435188541145155,3.19994097782793,0.37239333029416616,5.590244610851997,10.261116441630916,8.759970142279359,8.89341041518376,4.352092471383103,3.6367784874363864,2.30010904386393,7.46552991212162,0.8246149743483575,6.730894129055908
414C2_C34.2,3.4310981447163926,7.911238637540338,8.12741692888634,6.379038534849163,4.5147826669647,4.663802922205328,7.777352649022074,5.141480093433054,0.6577512992357437,7.456306030926019,6.015294067228877,2.2890711696650197,3.4833053114313426,6.025787745743565,4.589323802413779,5.72554079717808,2.2539565221259057,3.141553918437284,5.071701466280465,7.382148252565643,1.0399398835354472,3.5794093991642244,3.0865502758558803,1.1695978912892548,5.713021556674828,6.802830094721917,5.0402784319545075,7.18029663240838,4.711165754573904,4.397598259848879,4.404817389433636,6.774296139611944,0.30995280622932286,3.9531580937407433,5.059694328219882,5.49363462292289,4.4307964357939955,4.35995152313967,5.6645521005796065,3.703177305297275,6.1910081432599275,1.7520450281341198,12.435220950845984,6.5373385677201785,2.0078969446753923,0.4032443041269737,2.2243266905386423,4.4324735954498475,0.982346982007748,0.4485365702040476,3.257223521345639,9.660520318220431,8.878650984927454,1.1439538631339325,2.7530495062083404,5.137025520279761,6.723061879273508,3.3969607465209006,4.024994035579197,1.1844699603216697,7.764639491188166,2.0023013550684263,7.119139816742095,8.732197864256909,8.58128116266792,7.067398415823981,7.833573824310072,6.714073905067494,4.64493523192887,1.6740839464366746,3.245774640348666,7.447380413099079,0.2846291664126134,3.9976090087727543,1.753918978296656,3.06343227785568,3.570902389389744,5.579149831839225,0.041571712404111415,12.044680270237441,0.5871506380598226,3.8682062257802152,4.28089647711022,7.9591123539883215,2.668905537511961,2.872226222578178,3.4962375651439412,8.00590616104017,2.982566113435283,4.372761462272133,3.506339908850926,2.9086899251362883,7.232029420406007,3.8377827669404248,3.1858182230963346,5.473650265301394,0.0,10.597025013676488,10.531231520642802,3.942868382474541,4.416154266527295,2.131306550409916,4.533225274443971,0.5177337458397565,7.720357623837036,5.55383292519341,5.924814315344638,3.664517596608566,7.8094891708423395,6.434544369259174,4.118979081321064,1.9313194123761392,3.539221537504247,9.147199644719604,5.226092277677919,6.250457313130991,3.985963854436512,6.107744671175278,7.640219888071003,5.843333770024012,0.6405517723322344,7.563502017171285,10.274786199424423,4.113724681937668,5.701209677356712,5.772903400890748,2.6753900533789325,1.0335848188820669,3.1782327920267766,8.950572715901384,7.513906706376464,6.095570386023814,4.2876620818454265,4.912723721137483,4.7767725617753065,4.243214523110151,6.973314268792346,4.46233576350702,2.4258903438032156,6.286945321346047,4.001642874566268,1.6822486004950181,5.2064809741765385,0.3802877854719664,2.4561970980049446,8.862912751828114,3.6135203847655966,4.774676081912792,1.999596988530908,5.467488387403243,6.751145406455264,3.7485517828916812,5.43978206925206,8.600472609686797,6.722274621063689,10.795918268043398,1.238327033027819,1.9392530508452717,5.089428497427542,0.2841478056570994,8.113602447029393,2.3280907422150143,0.09307974227651318,8.632035476346699,3.0437685088066133,5.813432157093359,3.0659697525863208,3.0530785474526887,4.507731379646442,2.400560787375442,7.109761802267198,6.668764472015122,6.299349738306311,11.736466448618598,8.591322710888903,3.8431701355470245,7.431045334037898,7.815839527133186,5.405760054142301,1.6459580744882905,7.402670167918259,7.469059716235305,0.2354971034901513,4.309248044623106,1.7384908239983126,4.576979146508179,6.750998668167149,3.1103354683735676,6.091055190028424,2.091809350249003,1.7032998367063166,5.390588567633913,13.130684927889535,11.490410105681576,1.4502896354278767,6.39512589941766,5.736794254758895,7.624913675626428,5.106483868173564,0.05664765751002714,2.314816448793248,6.307821023105542,4.4166829936322385,3.5803853245994306,3.785930032102545,0.5790741109732056,7.995144248637319,2.703716892986408,8.32668416593439,3.693364334082227,3.4716447053364665,3.1262523910753233,3.244967826327158,7.118183853548971,1.785292214011495,3.530239147559397,4.215092435098322,6.378594251939524,4.380010612439411,1.8438505288484566,4.574673669706509,1.594310706445637,4.785306683235267,3.2519065153709525,0.7470569526349139,6.617281702390685,6.350069155936501,6.676330949378826,6.1484685136390125,6.1484685136390125,4.493749314846914,6.571425957915407,6.087855151098675,6.087855151098675,6.087157853410397,5.872302229953027,8.359764973141813,3.465212771160346,3.631701959439075,7.680807080948129,4.847755403738663,3.8272400585711064,7.568153054657329,3.258852957225702,5.013250676860962,7.230092871833374,6.173481648398797,8.390470096711338,1.2940643378126901,7.541996860397809,4.851905988106612,3.7686675376831884,4.723472740953181,7.825550636876491,0.6022062952723493,7.032312306831921,6.247815847183579,1.5692485374234946,8.893917229692166,10.056148161532501,4.029038039397223,3.8942126278219176,0.7279490102784933,8.787478059327876,5.695197700328426,9.084088686087048,4.85320712210385,8.929544401460591,6.860386271151284,0.3197309270146789,8.245549804700696,7.31836751646421,1.2407151370800065,6.653766686733574,5.9971961097231485,5.5899428816694705,0.0,6.540719879380235,1.8439876420686285,6.030283885682321,5.001845998316664,2.8397487425537897,3.432983127926394,3.432983127926394,8.055032814105905,1.5126298623246501,4.7356001283793905,4.217632500477904,4.622519396570375,5.87595459576158,3.017571683329629,5.257724772400872,9.82541476876953,5.66278559655362,2.1662756570239856,1.2815588747236089,0.6673434126663513,6.673361163598477,6.5675562335923825,3.253990558455483,0.470705816978934,6.057544935000873,10.1522749386402,8.702018342686273,8.790731195019866,3.6728958633052473,3.0665552651779,1.6670532708110912,7.325714993708449,0.6673434126663513,6.673361163598477
414C2_DAPT,4.068176278731094,8.094842184838441,8.435463491358263,6.399448221738819,5.038630772570641,5.3770187826512466,7.965058263669974,5.3222158964630895,1.282944955775314,7.151926232495627,6.211634352810453,2.4944015075044965,3.750079885065642,6.293951206392613,4.602475397165994,5.999224063717577,2.755369075030304,3.220359875166626,5.440157963139214,7.351330724007563,1.2882849766680056,4.355123748187015,3.8196426418464,2.5723106037964696,7.01153217426036,6.519382502218912,5.220720469522248,7.308283473932929,5.241487454506172,4.384043555103104,4.801552268230153,7.13671002823081,0.7884752521983064,3.959069271901924,4.805103534802911,5.854422238211656,4.894422015851956,4.328921953725653,6.075923029078845,4.063651488242001,6.294924843571277,3.336417480422297,12.372939566424286,6.708600006304511,1.6311123176541844,0.8832316576129544,2.663039669271992,4.658687098324054,1.1986008343213286,0.9956078491074174,3.117792494093196,9.652432969365595,8.87584860327488,1.5611954581726983,3.2665636697409703,5.592205738870368,7.619471666580322,3.8699658759267233,4.67100302580309,2.179876144772197,8.768233501640536,3.2341644332457955,7.078529370354715,8.998047622436124,8.720536319138391,7.159887961977407,8.494876942218445,7.146317888981908,5.226557865744547,1.9852970906974177,3.346374001397603,7.913811245203427,1.5309104076076143,4.061799166491121,2.2046175588850816,3.7829601278190093,3.6681094802060694,5.462580403000571,0.45315519087017153,12.113197997158553,1.6340697567433502,4.307137424814936,4.422005975698838,8.091713971738555,2.7965023934887907,2.332702307190572,3.7921851981274783,8.012061490240301,3.323304812514219,4.960363301729011,4.200912669787905,3.8665279079710073,7.257472298228505,4.795097537513703,3.7373874403551777,5.969075725743504,0.763728749783875,10.378801530092408,10.491139184420211,4.344190508667666,4.695992968197974,2.8623831008876772,4.472717732370891,0.6894439497493166,7.815357494879464,5.58177420546537,6.287276123684051,3.772883271089673,7.74089317653134,6.8189547300521856,3.932936226911854,2.4303561982980764,3.7335517268422316,9.12738339298193,5.923416444690624,5.839153222828629,3.7613654726350774,6.211520584181237,7.872877275494704,6.090019352932068,0.898972748539072,7.768117069796091,10.41774231324271,4.214330980191014,5.703825651969382,6.054825039087154,3.108298159715428,2.3706715779759917,4.67599212563089,8.867823937408245,8.268610815270828,6.43715175052222,5.189698200138625,5.868204624089471,4.7177066457374,4.119396322085418,7.042930795111649,4.489829590139255,3.7263501843807183,6.425683064096394,4.551949117338512,2.6942155678176785,5.4582582823701475,1.042551791156047,3.571531967766547,8.705396992203424,3.748270766437989,5.535089048651721,2.0665441796893296,5.304847325419646,6.939714070321364,4.133640817832853,5.671152405569724,8.469357504235571,7.236042082777596,10.9884758010743,1.6118811099128307,1.8096181083518732,5.210945812017122,0.9092279407907313,8.243813766832048,3.0832052348306145,2.0825790987496755,8.995711781129588,3.7524214831600267,6.34229160101225,3.602241132062525,3.8400521749130694,5.405373660643371,2.4154234197063933,7.598320616966356,6.852495315019803,6.685151499247143,11.82722677899052,8.586680272228323,4.34557593248303,7.345179439400119,8.047912031739628,5.746776617476948,2.044364266978688,7.3068940087709935,7.596898005180242,1.0613177077862035,3.714331054580312,2.5326697026512766,5.2570973180264104,6.714706161222317,3.6059022108948797,6.517273866687204,2.2302591399377754,2.677040737165835,5.500099813814659,13.304429591022787,11.544511473256964,1.999501336095851,6.636040639478369,5.935273248086974,7.899122059642116,4.880361700847888,1.0892771893766973,2.7827789039691577,6.410122514566103,4.9949372451809255,4.299242680757325,4.677943148978812,0.8497545112056212,8.050761375507298,3.1648037573624945,8.445558108059402,4.450291145499767,3.179835911323476,3.7621486254264345,3.948650709311851,7.21425863709355,2.857195116862658,3.9041467221553185,3.6673265187792254,6.610927280224477,5.020595885970633,2.542155842657822,4.6335438291752125,1.49978817557666,4.801848451268059,3.5611101926582465,1.6670795908208509,7.284029514941423,6.297088107169607,6.851182956734084,6.405528957452871,6.405528957452871,5.16041049645865,6.753836471401636,6.348528935977967,6.348528935977967,6.512692968935493,5.567225578280031,8.31899770095574,4.578516774168002,3.7762378323722827,7.69838313946195,4.715520390611176,4.438997511184982,7.553123723394714,3.321747157753398,5.640702573565973,7.5124979140234585,6.5852899185203215,8.490717839486251,2.708740493432786,8.28761417691869,5.756264438561177,4.15167513654837,5.065281518580404,7.604303915765346,1.3378176649691633,7.0300844743446,6.495886736096492,2.7209980887543117,8.873777519262578,10.245944041841716,4.708309835053865,4.467130620828195,2.6493524537423476,8.902670625649597,5.659316761303711,9.012195366135968,4.876829321172962,9.18129377520129,6.905166528724376,0.5196727516383236,8.502388000997842,7.453908358529213,2.354675535331699,7.7697113535564055,6.706147760732469,5.964577865530635,0.43475333859653464,7.102266167663374,2.9024517580588234,6.024765828943336,4.73820443814429,3.259413414358339,3.4619508709889297,3.4619508709889297,8.295458011040596,2.3861310162322096,5.7232688870634165,4.716802195655865,5.269715829007209,6.198062644128632,2.5780863254805664,5.465587203955102,9.950553494400582,5.641331533058224,2.0663419160890326,1.8285032853831227,1.4128496839572142,6.764736363743257,6.7567250929611715,3.742474125625409,0.6498619638920885,5.67906897390404,10.208389023299002,8.849871884668746,8.948348515269531,4.607582942303892,4.677098714142772,2.3929352486926985,7.31288475547629,1.4128496839572142,6.764736363743257
